id,id_client,id_product,qtd,total,sale_date,product_id,usd_price,start_date,sale_date_norm,cotacao_brl,custo_total_brl,prejuizo,tem_prejuizo
3596,7,70,5,163188.15,2023-11-10,70,6655.06,2022-11-09,2023-11-10,4.9219,163777.69907000003,589.55,True
6481,9,44,14,151296.0,2023-11-10,44,1963.02,2022-01-17,2023-11-10,4.9219,135265.033932,-16030.97,False
2402,35,45,10,94085.15,2023-11-10,45,1881.33,2023-03-22,2023-11-10,4.9219,92597.18127,-1487.97,False
3935,5,111,3,12856.0,2023-11-10,111,821.82,2022-07-28,2023-11-10,4.9219,12134.747574,-721.25,False
6376,46,82,14,722877.0,2023-11-10,82,9770.29,2020-09-11,2023-11-10,4.9219,673237.464914,-49639.54,False
1224,2,125,1,3231.9,2023-11-10,125,646.27,2023-03-22,2023-11-10,4.9219,3180.8763129999998,-51.02,False
2640,43,113,6,25051.5,2023-11-10,113,815.5,2022-07-05,2023-11-10,4.9219,24082.856699999997,-968.64,False
3598,38,82,8,413072.0,2023-11-11,82,9770.29,2020-09-11,2023-11-11,4.9219,384707.122808,-28364.88,False
9046,30,1,4,132490.0,2023-11-11,1,6574.8,2023-10-17,2023-11-11,4.9219,129442.03248000001,-3047.97,False
6780,41,142,7,5785.0,2023-11-11,142,169.88,2023-08-30,2023-11-11,4.9219,5852.926603999999,67.93,True
9679,20,38,3,75413.85,2023-11-11,38,5439.42,2023-08-30,2023-11-11,4.9219,80316.843894,4902.99,True
4642,33,127,7,10845.0,2023-11-11,127,296.24,2023-03-27,2023-11-11,4.9219,10206.445592,-638.55,False
319,12,16,15,450090.0,2023-11-11,16,5615.94,2023-01-02,2023-11-11,4.9219,414616.42629,-35473.57,False
6401,47,110,6,14224.35,2023-11-11,110,476.03,2021-08-26,2023-11-11,4.9219,14057.832342,-166.52,False
3097,39,82,11,539575.3,2023-11-11,82,9770.29,2020-09-11,2023-11-11,4.9219,528972.293861,-10603.01,False
457,49,92,8,675291.35,2023-11-11,92,16745.97,2022-12-12,2023-11-11,4.9219,659375.917944,-15915.43,False
2411,31,16,10,285057.0,2023-11-11,16,5615.94,2023-01-02,2023-11-11,4.9219,276410.95086,-8646.05,False
8016,19,78,10,1217616.0,2023-11-11,78,25349.04,2023-07-18,2023-11-11,4.9219,1247654.3997600002,30038.4,True
2381,23,41,3,30210.0,2023-11-11,41,2005.71,2023-01-06,2023-11-11,4.9219,29615.712147000002,-594.29,False
8140,10,46,3,14951.0,2023-11-11,46,1000.64,2023-08-15,2023-11-11,4.9219,14775.150048,-175.85,False
1649,4,72,12,1136177.2,2023-11-11,72,30675.48,2018-03-09,2023-11-11,4.9219,1811779.740144,675602.54,True
8251,25,6,2,23640.0,2023-11-11,6,2104.66,2021-12-01,2023-11-11,4.9219,20717.852108,-2922.15,False
7132,45,40,1,14184.0,2023-11-12,40,2970.73,2023-08-01,2023-11-12,4.9219,14621.635987,437.64,True
8747,15,16,4,120024.0,2023-11-12,16,5615.94,2023-01-02,2023-11-12,4.9219,110564.38034399999,-9459.62,False
3873,42,36,3,67804.0,2023-11-12,36,4476.41,2023-10-11,2023-11-12,4.9219,66097.327137,-1706.67,False
2838,36,18,9,239152.0,2023-11-12,18,5536.62,2023-07-19,2023-11-12,4.9219,245256.209802,6104.21,True
5579,13,146,3,1488.0,2023-11-12,146,99.02,2022-05-04,2023-11-12,4.9219,1462.099614,-25.9,False
4474,7,113,7,29226.75,2023-11-12,113,815.5,2022-07-05,2023-11-12,4.9219,28096.666149999997,-1130.08,False
9213,21,60,15,1631266.0,2023-11-12,60,22190.02,2023-08-09,2023-11-12,4.9219,1638255.89157,6989.89,True
2242,35,57,1,112851.45,2023-11-12,57,22497.79,2022-12-16,2023-11-12,4.9219,110731.87260100001,-2119.58,False
6165,25,54,11,1336883.0,2023-11-12,54,23191.9,2021-08-06,2023-11-12,4.9219,1255630.33871,-81252.66,False
6271,11,121,3,10528.85,2023-11-12,121,746.8,2023-05-24,2023-11-12,4.9219,11027.02476,498.17,True
1792,45,78,10,1217616.0,2023-11-12,78,25349.04,2023-07-18,2023-11-12,4.9219,1247654.3997600002,30038.4,True
5863,29,4,14,44978.7,2023-11-12,4,654.31,2022-09-21,2023-11-12,4.9219,45086.27744599999,107.58,True
3146,13,107,9,12939.0,2023-11-12,107,295.48,2022-08-09,2023-11-12,4.9219,13088.907108000001,149.91,True
5254,15,59,14,1220326.0,2023-11-12,59,17882.07,2023-09-14,2023-11-12,4.9219,1232192.644662,11866.64,True
9700,11,76,10,1407882.9,2023-11-13,76,27945.06,2022-07-04,2023-11-13,4.9247,1376210.36982,-31672.53,False
3339,3,124,11,39395.55,2023-11-13,124,725.63,2023-02-27,2023-11-13,4.9247,39308.610670999995,-86.94,False
1902,1,129,2,6532.0,2023-11-13,129,598.62,2022-07-14,2023-11-13,4.9247,5896.047828,-635.95,False
2126,6,3,6,54145.0,2023-11-13,3,1753.77,2022-06-21,2023-11-13,4.9247,51820.74671399999,-2324.25,False
554,23,16,15,450090.0,2023-11-13,16,5615.94,2023-01-02,2023-11-13,4.9247,414852.2957699999,-35237.7,False
8037,37,61,1,26618.05,2023-11-13,61,5396.92,2023-01-23,2023-11-13,4.9247,26578.211924,-39.84,False
2843,13,26,15,259248.0,2023-11-13,26,3412.88,2022-03-14,2023-11-13,4.9247,252111.15204,-7136.85,False
2810,45,94,13,529761.0,2023-11-13,94,8022.13,2023-03-31,2023-11-13,4.9247,513585.5869429999,-16175.41,False
2388,41,41,15,151050.0,2023-11-13,41,2005.71,2023-01-06,2023-11-13,4.9247,148162.800555,-2887.2,False
8553,48,135,6,9867.0,2023-11-13,135,328.1,2023-04-11,2023-11-13,4.9247,9694.76442,-172.24,False
9180,43,97,3,385704.75,2023-11-13,97,25607.88,2023-01-06,2023-11-13,4.9247,378333.379908,-7371.37,False
718,36,106,5,20827.8,2023-11-13,106,918.37,2023-08-01,2023-11-13,4.9247,22613.483695,1785.68,True
1154,11,42,8,45545.85,2023-11-13,42,1263.57,2022-05-27,2023-11-13,4.9247,49781.62543199999,4235.78,True
770,31,62,10,971109.0,2023-11-13,62,20000.78,2023-01-16,2023-11-13,4.9247,984978.4126599999,13869.41,True
591,33,54,9,1039122.35,2023-11-13,54,23191.9,2021-08-06,2023-11-13,4.9247,1027918.34937,-11204.0,False
3122,45,123,4,11108.0,2023-11-13,123,535.37,2022-09-02,2023-11-13,4.9247,10546.146556,-561.85,False
5243,15,27,3,47057.3,2023-11-14,27,3051.23,2022-07-12,2023-11-14,4.8682,44561.993658,-2495.31,False
4182,35,99,15,1609000.0,2023-11-14,99,21330.89,2021-07-02,2023-11-14,4.8682,1557645.58047,-51354.42,False
4659,24,40,4,56736.0,2023-11-14,40,2970.73,2023-08-01,2023-11-14,4.8682,57848.431144,1112.43,True
5112,12,76,11,1630181.0,2023-11-14,76,27945.06,2022-07-04,2023-11-14,4.8682,1496463.552012,-133717.45,False
7193,2,26,9,147771.55,2023-11-14,26,3412.88,2022-03-14,2023-11-14,4.8682,149531.241744,1759.69,True
5034,27,129,14,45727.0,2023-11-14,129,598.62,2022-07-14,2023-11-14,4.8682,40798.826376,-4928.17,False
3948,14,121,7,24567.0,2023-11-14,121,746.8,2023-05-24,2023-11-14,4.8682,25449.00232,882.0,True
198,38,106,10,43849.0,2023-11-14,106,918.37,2023-08-01,2023-11-14,4.8682,44708.088339999995,859.09,True
8440,19,38,4,100552.75,2023-11-14,38,5439.42,2023-08-30,2023-11-14,4.8682,105920.737776,5367.99,True
7966,9,33,10,63800.1,2023-11-14,33,1268.8,2020-09-10,2023-11-14,4.8682,61767.7216,-2032.38,False
5412,38,74,2,164461.15,2023-11-14,74,17160.36,2023-04-05,2023-11-14,4.8682,167080.129104,2618.98,True
9733,9,88,7,338355.0,2023-11-14,88,9954.59,2023-06-28,2023-11-14,4.8682,339226.545266,871.55,True
5956,40,111,15,64278.0,2023-11-15,111,821.82,2022-07-28,2023-11-15,4.8682,60011.761860000006,-4266.24,False
6705,37,109,6,3736.0,2023-11-15,109,169.23,2018-05-16,2023-11-15,4.8682,4943.072915999999,1207.07,True
3476,34,95,15,994764.95,2023-11-15,95,12945.63,2022-11-23,2023-11-15,4.8682,945328.73949,-49436.21,False
3699,40,46,6,28407.85,2023-11-15,46,1000.64,2023-08-15,2023-11-15,4.8682,29227.893888,820.04,True
3366,49,60,1,103313.45,2023-11-15,60,22190.02,2023-08-09,2023-11-15,4.8682,108025.455364,4712.01,True
8594,27,132,1,1484.85,2023-11-15,132,276.61,2020-08-20,2023-11-15,4.8682,1346.5928020000001,-138.26,False
5204,40,54,14,1701487.0,2023-11-15,54,23191.9,2021-08-06,2023-11-15,4.8682,1580639.30612,-120847.69,False
6327,32,103,1,1699.55,2023-11-15,103,341.7,2022-09-19,2023-11-15,4.8682,1663.4639399999999,-36.09,False
8574,38,145,15,61985.6,2023-11-15,145,820.56,2022-10-13,2023-11-15,4.8682,59919.75287999999,-2065.85,False
6772,46,69,12,543180.0,2023-11-15,69,9219.51,2023-05-15,2023-11-15,4.8682,538589.0229839999,-4590.98,False
6445,20,5,6,142014.0,2023-11-15,5,4752.24,2023-08-15,2023-11-15,4.8682,138809.128608,-3204.87,False
8853,14,2,13,181976.0,2023-11-15,2,2829.74,2023-05-24,2023-11-15,4.8682,179084.62348399998,-2891.38,False
4214,20,108,11,36801.0,2023-11-15,108,653.47,2022-06-14,2023-11-15,4.8682,34993.449194,-1807.55,False
8384,20,23,10,106196.7,2023-11-15,23,2108.74,2022-10-13,2023-11-15,4.8682,102657.68067999999,-3539.02,False
7940,35,75,15,491526.0,2023-11-15,75,6193.58,2022-02-07,2023-11-15,4.8682,452273.79234,-39252.21,False
3063,38,138,4,15895.4,2023-11-15,138,836.88,2023-05-25,2023-11-15,4.8682,16296.396864,401.0,True
489,33,124,9,32232.55,2023-11-15,124,725.63,2023-02-27,2023-11-15,4.8682,31792.607694,-439.94,False
885,40,117,12,46774.2,2023-11-15,117,823.4,2022-06-10,2023-11-15,4.8682,48101.71056,1327.51,True
3014,23,8,5,23674.95,2023-11-15,8,1006.07,2023-05-10,2023-11-15,4.8682,24488.74987,813.8,True
214,14,66,7,83600.95,2023-11-15,66,2360.29,2021-01-05,2023-11-15,4.8682,80432.546446,-3168.4,False
7404,21,33,11,73873.0,2023-11-15,33,1268.8,2020-09-10,2023-11-15,4.8682,67944.49376,-5928.51,False
8379,17,89,5,373720.5,2023-11-16,89,14832.32,2022-11-11,2023-11-16,4.8575,360239.97199999995,-13480.53,False
4413,2,22,9,337322.2,2023-11-16,22,7630.67,2022-08-22,2023-11-16,4.8575,333593.815725,-3728.38,False
4782,26,134,4,17926.5,2023-11-16,134,948.15,2023-09-06,2023-11-16,4.8575,18422.5545,496.05,True
9396,48,3,4,36097.0,2023-11-16,3,1753.77,2022-06-21,2023-11-16,4.8575,34075.7511,-2021.25,False
5931,17,144,11,24356.0,2023-11-16,144,422.52,2022-08-04,2023-11-16,4.8575,22576.299899999998,-1779.7,False
3279,24,80,1,129224.0,2023-11-16,80,24177.04,2022-10-28,2023-11-16,4.8575,117439.9718,-11784.03,False
4172,44,35,6,66033.0,2023-11-16,35,2106.85,2023-02-15,2023-11-16,4.8575,61404.143249999994,-4628.86,False
3127,37,131,7,6407.75,2023-11-16,131,196.2,2023-06-07,2023-11-16,4.8575,6671.290499999999,263.54,True
5696,28,85,3,109949.2,2023-11-16,85,7499.89,2022-12-23,2023-11-16,4.8575,109292.147025,-657.05,False
9761,25,16,10,285057.0,2023-11-16,16,5615.94,2023-01-02,2023-11-16,4.8575,272794.2855,-12262.71,False
408,9,68,9,571970.3,2023-11-16,68,13998.43,2023-06-21,2023-11-16,4.8575,611976.3635249999,40006.06,True
7347,47,54,15,1823022.0,2023-11-16,54,23191.9,2021-08-06,2023-11-16,4.8575,1689819.8137500002,-133202.19,False
5152,21,147,15,45451.0,2023-11-17,147,592.19,2022-08-25,2023-11-17,4.8849,43391.833965000005,-2059.17,False
8478,29,70,2,68711.0,2023-11-17,70,6655.06,2022-11-09,2023-11-17,4.8849,65018.605188,-3692.39,False
5130,20,97,13,1759356.0,2023-11-17,97,25607.88,2023-01-06,2023-11-17,4.8849,1626195.1291560002,-133160.87,False
6492,37,122,4,5025.5,2023-11-17,122,271.3,2023-09-14,2023-11-17,4.8849,5301.09348,275.59,True
9539,20,66,5,59715.1,2023-11-17,66,2360.29,2021-01-05,2023-11-17,4.8849,57648.903105,-2066.2,False
1417,27,129,15,46543.35,2023-11-17,129,598.62,2022-07-14,2023-11-17,4.8849,43862.98257000001,-2680.37,False
1730,30,93,8,803816.0,2023-11-17,93,19409.47,2022-08-18,2023-11-17,4.8849,758506.560024,-45309.44,False
2493,22,78,8,974092.0,2023-11-17,78,25349.04,2023-07-18,2023-11-17,4.8849,990620.203968,16528.2,True
9205,14,103,10,17892.0,2023-11-17,103,341.7,2022-09-19,2023-11-17,4.8849,16691.7033,-1200.3,False
6818,38,64,14,1483024.1,2023-11-17,64,21352.22,2022-09-06,2023-11-17,4.8849,1460248.4326920002,-22775.67,False
3280,4,103,15,26838.0,2023-11-17,103,341.7,2022-09-19,2023-11-17,4.8849,25037.554949999998,-1800.45,False
3268,38,60,10,1033135.45,2023-11-17,60,22190.02,2023-08-09,2023-11-17,4.8849,1083960.28698,50824.84,True
3251,34,128,9,41856.0,2023-11-17,128,853.09,2022-07-22,2023-11-17,4.8849,37505.334069,-4350.67,False
8576,32,24,13,286917.1,2023-11-17,24,4129.65,2021-04-06,2023-11-17,4.8849,262248.05470499996,-24669.05,False
9762,7,1,13,409063.35,2023-11-17,1,6574.8,2023-10-17,2023-11-17,4.8849,417524.12676,8460.78,True
3927,1,60,6,652507.0,2023-11-17,60,22190.02,2023-08-09,2023-11-17,4.8849,650376.172188,-2130.83,False
2716,32,8,13,64794.0,2023-11-17,8,1006.07,2023-05-10,2023-11-17,4.8849,63889.167459000004,-904.83,False
9876,7,146,11,5456.0,2023-11-17,146,99.02,2022-05-04,2023-11-17,4.8849,5320.730778,-135.27,False
7889,22,45,2,18816.65,2023-11-17,45,1881.33,2023-03-22,2023-11-17,4.8849,18380.217834,-436.43,False
6541,6,123,11,29020.6,2023-11-18,123,535.37,2022-09-02,2023-11-18,4.8849,28767.518043,-253.08,False
9344,36,93,9,859078.35,2023-11-18,93,19409.47,2022-08-18,2023-11-18,4.8849,853319.880027,-5758.47,False
4759,23,65,10,242798.15,2023-11-18,65,5225.24,2023-08-11,2023-11-18,4.8849,255247.74876,12449.6,True
7994,2,77,7,312933.0,2023-11-18,77,8959.75,2023-02-02,2023-11-18,4.8849,306372.379425,-6560.62,False
7664,49,95,10,663176.0,2023-11-18,95,12945.63,2022-11-23,2023-11-18,4.8849,632381.07987,-30794.92,False
5826,33,4,8,27055.0,2023-11-18,4,654.31,2022-09-21,2023-11-18,4.8849,25569.911352,-1485.09,False
6686,38,34,4,19670.0,2023-11-18,34,1022.84,2023-08-02,2023-11-18,4.8849,19985.884464000002,315.88,True
2510,40,24,4,88282.55,2023-11-18,24,4129.65,2021-04-06,2023-11-18,4.8849,80691.70913999999,-7590.84,False
4892,8,13,8,58878.15,2023-11-19,13,1356.5,2021-10-22,2023-11-19,4.8849,53010.9348,-5867.22,False
9139,17,118,8,34521.0,2023-11-19,118,880.76,2023-11-06,2023-11-19,4.8849,34419.396192,-101.6,False
6238,16,69,2,90530.0,2023-11-19,69,9219.51,2023-05-15,2023-11-19,4.8849,90072.768798,-457.23,False
3538,26,120,5,15622.0,2023-11-19,120,635.45,2023-09-04,2023-11-19,4.8849,15520.548525000002,-101.45,False
6862,42,133,13,23374.75,2023-11-19,133,348.47,2022-07-06,2023-11-19,4.8849,22129.134339,-1245.62,False
8547,29,1,14,463715.0,2023-11-19,1,6574.8,2023-10-17,2023-11-19,4.8849,449641.36728,-14073.63,False
4068,21,137,12,38594.7,2023-11-19,137,619.79,2020-06-26,2023-11-19,4.8849,36331.34605199999,-2263.35,False
644,5,40,8,107798.4,2023-11-19,40,2970.73,2023-08-01,2023-11-19,4.8849,116093.751816,8295.35,True
8422,19,85,10,366497.65,2023-11-19,85,7499.89,2022-12-23,2023-11-19,4.8849,366362.12661000004,-135.52,False
1119,2,61,15,399265.05,2023-11-19,61,5396.92,2023-01-23,2023-11-19,4.8849,395451.21762,-3813.83,False
2576,14,62,4,388443.6,2023-11-19,62,20000.78,2023-01-16,2023-11-19,4.8849,390807.240888,2363.64,True
5325,35,68,6,381313.85,2023-11-20,68,13998.43,2023-06-21,2023-11-20,4.8723,409227.30293400004,27913.45,True
5417,24,90,8,601140.05,2023-11-20,90,14083.78,2021-12-01,2023-11-20,4.8723,548963.2103520001,-52176.84,False
4950,35,47,10,61230.0,2023-11-20,47,1496.29,2019-11-07,2023-11-20,4.8723,72903.73767,11673.74,True
356,14,22,1,37480.35,2023-11-20,22,7630.67,2022-08-22,2023-11-20,4.8723,37178.913441000004,-301.44,False
2023,41,146,4,1984.0,2023-11-20,146,99.02,2022-05-04,2023-11-20,4.8723,1929.820584,-54.18,False
6400,33,48,3,44209.0,2023-11-20,48,3020.3,2023-08-03,2023-11-20,4.8723,44147.423070000004,-61.58,False
5853,14,135,13,21379.0,2023-11-20,135,328.1,2023-04-11,2023-11-20,4.8723,20781.821190000002,-597.18,False
4405,20,147,15,43178.45,2023-11-20,147,592.19,2022-08-25,2023-11-20,4.8723,43279.910055,101.46,True
9838,7,42,2,11986.0,2023-11-20,42,1263.57,2022-05-27,2023-11-20,4.8723,12312.984222,326.98,True
6722,41,49,4,53057.0,2023-11-20,49,2627.0,2021-06-07,2023-11-20,4.8723,51198.1284,-1858.87,False
3782,34,61,8,224149.0,2023-11-20,61,5396.92,2023-01-23,2023-11-20,4.8723,210363.30652800002,-13785.69,False
224,42,34,10,46716.25,2023-11-21,34,1022.84,2023-08-02,2023-11-21,4.8806,49920.729040000006,3204.48,True
1499,44,39,7,197058.5,2023-11-21,39,5270.87,2020-10-16,2023-11-21,4.8806,180075.056854,-16983.44,False
418,5,68,1,63552.15,2023-11-21,68,13998.43,2023-06-21,2023-11-21,4.8806,68320.737458,4768.59,True
2996,33,16,15,427585.5,2023-11-21,16,5615.94,2023-01-02,2023-11-21,4.8806,411137.35146,-16448.15,False
8406,17,113,12,52740.0,2023-11-21,113,815.5,2022-07-05,2023-11-21,4.8806,47761.5516,-4978.45,False
763,42,75,9,280169.25,2023-11-21,75,6193.58,2022-02-07,2023-11-21,4.8806,272055.478932,-8113.77,False
9414,1,98,3,226178.85,2023-11-21,98,15850.04,2023-09-29,2023-11-21,4.8806,232073.115672,5894.27,True
5482,19,122,1,1322.0,2023-11-21,122,271.3,2023-09-14,2023-11-21,4.8806,1324.10678,2.11,True
8678,42,75,10,311299.8,2023-11-21,75,6193.58,2022-02-07,2023-11-21,4.8806,302283.86548000004,-9015.93,False
4344,45,109,2,1245.0,2023-11-21,109,169.23,2018-05-16,2023-11-21,4.8806,1651.887876,406.89,True
2712,3,1,3,94399.6,2023-11-21,1,6574.8,2023-10-17,2023-11-21,4.8806,96266.90664000002,1867.31,True
3815,7,142,8,6280.45,2023-11-21,142,169.88,2023-08-30,2023-11-21,4.8806,6632.9306240000005,352.48,True
5962,46,27,15,247672.0,2023-11-21,27,3051.23,2022-07-12,2023-11-21,4.8806,223377.49707000004,-24294.5,False
3168,14,44,13,133464.55,2023-11-21,44,1963.02,2022-01-17,2023-11-21,4.8806,124549.30035599999,-8915.25,False
9137,25,15,15,397571.2,2023-11-21,15,5267.98,2023-01-09,2023-11-21,4.8806,385663.54782,-11907.65,False
9719,4,59,3,248423.1,2023-11-21,59,17882.07,2023-09-14,2023-11-21,4.8806,261825.69252600003,13402.59,True
9710,15,80,14,1809134.0,2023-11-21,80,24177.04,2022-10-28,2023-11-21,4.8806,1651978.4599360002,-157155.54,False
9020,6,41,11,116600.0,2023-11-21,41,2005.71,2023-01-06,2023-11-21,4.8806,107679.75048600002,-8920.25,False
4545,33,129,1,3102.7,2023-11-21,129,598.62,2022-07-14,2023-11-21,4.8806,2921.624772,-181.08,False
4731,2,133,11,20820.0,2023-11-21,133,348.47,2022-07-06,2023-11-21,4.8806,18708.169502000004,-2111.83,False
3820,40,15,10,265048.1,2023-11-22,15,5267.98,2023-01-09,2023-11-22,4.8968,257962.44463999994,-7085.66,False
9928,32,125,8,27217.0,2023-11-22,125,646.27,2023-03-22,2023-11-22,4.8968,25317.239488,-1899.76,False
5908,43,140,13,38712.5,2023-11-22,140,586.81,2021-02-03,2023-11-22,4.8968,37355.38570399999,-1357.11,False
8416,5,12,2,5179.4,2023-11-22,12,527.97,2022-06-20,2023-11-22,4.8968,5170.726992,-8.67,False
3388,15,127,4,6197.0,2023-11-22,127,296.24,2023-03-27,2023-11-22,4.8968,5802.512128,-394.49,False
3210,13,136,11,21708.0,2023-11-22,136,390.62,2023-10-20,2023-11-22,4.8968,21040.668176,-667.33,False
5123,47,66,1,11943.4,2023-11-22,66,2360.29,2021-01-05,2023-11-22,4.8968,11557.868072,-385.53,False
331,2,97,11,1488686.0,2023-11-22,97,25607.88,2023-01-06,2023-11-22,4.8968,1379363.334624,-109322.67,False
8275,37,84,9,371274.25,2023-11-22,84,8951.16,2023-08-10,2023-11-22,4.8968,394488.362592,23214.11,True
3993,23,118,10,40993.45,2023-11-22,118,880.76,2023-11-06,2023-11-22,4.8968,43129.055680000005,2135.61,True
2719,24,128,8,35345.7,2023-11-22,128,853.09,2022-07-22,2023-11-22,4.8968,33419.288896,-1926.41,False
1486,11,127,9,13246.8,2023-11-22,127,296.24,2023-03-27,2023-11-22,4.8968,13055.652288000001,-191.15,False
7398,27,71,9,1171567.0,2023-11-23,71,27484.92,2023-07-26,2023-11-23,4.8931,1210378.158468,38811.16,True
849,21,93,15,1507155.0,2023-11-23,93,19409.47,2022-08-18,2023-11-23,4.8931,1424587.1648549999,-82567.84,False
7444,18,103,11,18696.95,2023-11-23,103,341.7,2022-09-19,2023-11-23,4.8931,18391.694969999997,-305.26,False
8808,46,65,7,169958.8,2023-11-23,65,5225.24,2023-08-11,2023-11-23,4.8931,178973.35290799997,9014.55,True
7900,27,47,1,6123.0,2023-11-23,47,1496.29,2019-11-07,2023-11-23,4.8931,7321.496598999999,1198.5,True
6434,31,119,7,21651.45,2023-11-23,119,669.88,2023-08-04,2023-11-23,4.8931,22944.528795999995,1293.08,True
806,36,76,10,1481982.0,2023-11-23,76,27945.06,2022-07-04,2023-11-23,4.8931,1367379.7308599998,-114602.27,False
3066,38,69,4,172007.0,2023-11-23,69,9219.51,2023-05-15,2023-11-23,4.8931,180447.93752399998,8440.94,True
514,34,100,4,418401.0,2023-11-23,100,19807.28,2021-05-13,2023-11-23,4.8931,387676.00707199995,-30724.99,False
7009,39,46,12,59805.0,2023-11-23,46,1000.64,2023-08-15,2023-11-23,4.8931,58754.77900799999,-1050.22,False
1423,48,63,14,1861436.65,2023-11-23,63,27618.14,2021-07-29,2023-11-23,4.8931,1891936.4916759997,30499.84,True
7755,26,115,9,7475.0,2023-11-23,115,160.69,2023-01-24,2023-11-23,4.8931,7076.450150999999,-398.55,False
3906,31,110,15,37433.0,2023-11-23,110,476.03,2021-08-26,2023-11-23,4.8931,34938.935894999995,-2494.06,False
1443,24,120,15,46867.0,2023-11-23,120,635.45,2023-09-04,2023-11-23,4.8931,46639.80592499999,-227.19,False
2429,39,33,6,40295.0,2023-11-23,33,1268.8,2020-09-10,2023-11-23,4.8931,37250.191679999996,-3044.81,False
3880,29,77,14,625865.0,2023-11-23,77,8959.75,2023-02-02,2023-11-23,4.8931,613773.33815,-12091.66,False
2433,35,116,9,23180.0,2023-11-23,116,502.24,2022-03-16,2023-11-23,4.8931,22117.594896,-1062.41,False
9251,29,89,11,822186.05,2023-11-23,89,14832.32,2022-11-11,2023-11-23,4.8931,798336.2749119999,-23849.78,False
6802,45,50,7,74985.4,2023-11-24,50,2378.45,2023-07-31,2023-11-24,4.8927,81459.29620499999,6473.9,True
6399,13,58,2,206766.55,2023-11-24,58,20157.55,2022-07-13,2023-11-24,4.8927,197249.68976999997,-9516.86,False
1256,21,136,2,3749.65,2023-11-24,136,390.62,2023-10-20,2023-11-24,4.8927,3822.3729479999997,72.72,True
87,7,20,14,431668.0,2023-11-24,20,5689.04,2021-10-04,2023-11-24,4.8927,389686.72411199997,-41981.28,False
7230,9,99,8,815226.35,2023-11-24,99,21330.89,2021-07-02,2023-11-24,4.8927,834925.1640239999,19698.81,True
6507,32,62,13,1328886.0,2023-11-24,62,20000.78,2023-01-16,2023-11-24,4.8927,1272151.611978,-56734.39,False
36,18,136,7,13123.3,2023-11-24,136,390.62,2023-10-20,2023-11-24,4.8927,13378.305317999999,255.01,True
7908,18,14,9,306185.0,2023-11-24,14,6767.66,2023-03-24,2023-11-24,4.8927,298009.17073799996,-8175.83,False
430,46,5,10,236690.0,2023-11-24,5,4752.24,2023-08-15,2023-11-24,4.8927,232512.84647999998,-4177.15,False
2947,18,7,15,292782.0,2023-11-24,7,3678.62,2022-12-12,2023-11-24,4.8927,269975.76110999996,-22806.24,False
4235,43,26,12,207398.0,2023-11-24,26,3412.88,2022-03-14,2023-11-24,4.8927,200378.375712,-7019.62,False
3514,34,13,6,46483.0,2023-11-24,13,1356.5,2021-10-22,2023-11-24,4.8927,39821.6853,-6661.31,False
2940,5,10,2,64066.0,2023-11-24,10,6547.91,2023-11-24,2023-11-24,4.8927,64073.91851399999,7.92,True
4528,13,60,2,217502.0,2023-11-25,60,22190.02,2023-08-09,2023-11-25,4.8927,217138.221708,-363.78,False
5999,15,70,4,137422.0,2023-11-25,70,6655.06,2022-11-09,2023-11-25,4.8927,130244.848248,-7177.15,False
6068,5,62,4,388443.6,2023-11-25,62,20000.78,2023-01-16,2023-11-25,4.8927,391431.265224,2987.67,True
8905,11,131,1,915.8,2023-11-25,131,196.2,2023-06-07,2023-11-25,4.8927,959.9477399999998,44.15,True
4366,5,14,13,465544.0,2023-11-25,14,6767.66,2023-03-24,2023-11-25,4.8927,430457.69106599997,-35086.31,False
8043,39,3,11,99266.0,2023-11-25,3,1753.77,2022-06-21,2023-11-25,4.8927,94387.37526899998,-4878.62,False
2748,5,58,3,310150.3,2023-11-25,58,20157.55,2022-07-13,2023-11-25,4.8927,295874.53465499997,-14275.77,False
8055,22,71,9,1171567.0,2023-11-25,71,27484.92,2023-07-26,2023-11-25,4.8927,1210279.212756,38712.21,True
7592,40,120,11,34369.0,2023-11-25,120,635.45,2023-09-04,2023-11-25,4.8927,34199.728364999995,-169.27,False
1390,39,38,2,50275.9,2023-11-25,38,5439.42,2023-08-30,2023-11-25,4.8927,53226.900468,2951.0,True
7364,26,42,2,11386.7,2023-11-25,42,1263.57,2022-05-27,2023-11-25,4.8927,12364.537878,977.84,True
5769,36,52,14,191857.0,2023-11-25,52,2634.69,2023-01-11,2023-11-25,4.8927,180470.468682,-11386.53,False
9748,31,8,2,9469.6,2023-11-26,8,1006.07,2023-05-10,2023-11-26,4.8927,9844.797378,375.2,True
6904,42,6,13,145979.85,2023-11-26,6,2104.66,2021-12-01,2023-11-26,4.8927,133867.10976599998,-12112.74,False
6882,46,138,11,43713.3,2023-11-26,138,836.88,2023-05-25,2023-11-26,4.8927,45040.630536,1327.33,True
8428,27,127,7,10302.75,2023-11-26,127,296.24,2023-03-27,2023-11-26,4.8927,10145.894136,-156.86,False
7353,44,75,1,32768.0,2023-11-26,75,6193.58,2022-02-07,2023-11-26,4.8927,30303.328865999996,-2464.67,False
4354,44,97,3,406005.0,2023-11-26,97,25607.88,2023-01-06,2023-11-26,4.8927,375875.023428,-30129.98,False
9122,13,120,2,6249.0,2023-11-26,120,635.45,2023-09-04,2023-11-26,4.8927,6218.13243,-30.87,False
